company,device,price,year,announced,dim_length,dim_breadth,dim_thickness,weight,display_tech,display_size,px_row,px_col,aspect_row,aspect_col,camera,video,cam_px,selfie,sel_px,sim_no,os,os_type,card_slot,chipset,cpu,gpu,ram,LTE,gps,radio,nfc,wlan,audio_jack,battery_mah,bt_v
Lava,A97,NA,2016,"2016, September",145.5,72,9.2,160,"TFT capacitive touchscreen, 16M colors",5,480,854,16,9,"5 MP, LED flash",720p@30fps,5,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,NA,Quad-core 1.3 GHz,NA,1,Yes,Yes,Yes,No,Yes,Yes,2350,4
Lava,X28,NA,2016,"2016, September",155,78,9,NA,"IPS LCD capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"8 MP, LED flash",1080p@30fps,8,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,NA,Quad-core 1.3 GHz,NA,1,Yes,Yes,Yes,No,Yes,Yes,2600,4
Lava,P7+,NA,2016,"2016, June",143.5,71.8,8.9,NA,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, LED flash",Yes,8,"5 MP, LED flash",5,2,Android 6.0 (Marshmallow),Android,microSD,NA,Quad-core 1.3 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,2500,4
Lava,A48,NA,2016,"2016, August",125.8,64,9.9,116.4,Capacitive touchscreen,4,480,800,5,3,"2 MP, LED flash",Yes,2,VGA,0.3,2,Android OS,Android,microSD,NA,Quad-core 1.2 GHz,NA,0.5,No,No,Yes,No,Yes,Yes,1300,NA
Lava,X38,NA,2016,"2016, July",NA,NA,NA,NA,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, LED flash",1080p@30fps,8,"2 MP, LED flash",2,2,Android 6.0 (Marshmallow),Android,microSD,NA,Quad-core 1.0 GHz,NA,1,Yes,Yes,Yes,No,Yes,Yes,4000,4
Lava,A32,NA,2016,"2016, July",124.4,64.6,10.8,92,Capacitive touchscreen,4,480,800,5,3,"2 MP, LED flash",Yes,2,VGA,0.3,2,Android OS,Android,microSD,NA,1 GHz,NA,0.25,No,Yes,Yes,No,Yes,Yes,1500,2.1
Lava,A68,NA,2016,"2016, June",NA,NA,NA,NA,TFT capacitive touchscreen,4.5,480,854,16,9,"5 MP, LED flash",Yes,5,"VGA, LED flash",0.3,2,Android 6.0 (Marshmallow),Android,microSD,NA,Quad-core 1.2 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,1750,2.1
Lava,X50,NA,2016,"2016, July",155,71.8,8.9,NA,"IPS LCD capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"8 MP, autofocus, LED flash",1080p@30fps,8,"5 MP, LED flash",5,2,"Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow)",Android,microSD,NA,Quad-core,NA,2,Yes,Yes,Yes,No,Yes,Yes,2800,4
Lava,X17,NA,2016,"2016, July",145,72,8.5,NA,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, autofocus, LED flash",1080p@30fps,8,"5 MP, LED flash",5,2,Android OS,Android,microSD,NA,Quad-core,NA,1,Yes,Yes,Yes,No,Yes,Yes,2350,4
Lava,X81,NA,2016,"2016, June",142.6,73.4,8.4,NA,"IPS LCD capacitive touchscreen, 16M colors",5,NA,NA,NA,NA,"13 MP, f/2.0, autofocus, dual-LED flash",1080p@30fps,13,"5 MP, f/2.4",5,2,Android 6.0.1 (Marshmallow),Android,microSD,Mediatek MT6735,Quad-core 1.3 GHz,NA,3,Yes,Yes,Yes,No,Yes,Yes,2700,4
Lava,X46,NA,2016,"2016, June",143,71.5,8.5,NA,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, LED flash",1080p@30fps,8,5 MP,5,2,"Android 5.1 (Lollipop), upgradable to 6.0.1 (Marshmallow)",Android,microSD,NA,Quad-core 1.3 GHz,NA,2,Yes,Yes,Yes,No,Yes,Yes,2500,4
Lava,A89,NA,2016,"2016, May",145.5,72,9.1,157,"TFT capacitive touchscreen, 16M colors",5,480,854,16,9,"5 MP, LED flash",720p@30fps,5,"2 MP, LED flash",2,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.5 GHz,NA,1,Yes,Yes,Yes,No,Yes,Yes,2000,4
Lava,A82,NA,2016,"2016, June",144,72.7,9,NA,TN touchscreen,5,480,854,16,9,"5 MP, LED flash",720p@30fps,5,"2 MP, LED flash",2,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.2 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,2000,4
Lava,A79,NA,2016,"2016, May",155,78.6,9.2,134,TN touchscreen,5.5,480,854,16,9,"5 MP, LED flash",720p@30fps,5,"2 MP, LED flash",2,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.2 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,2200,4
Lava,A59,NA,2016,"2016, May",134,66,9.3,155,TFT touchscreen,4.5,480,854,16,9,"5 MP, LED flash",Yes,5,"VGA, LED flash",0.3,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3 GHz,NA,0.5,No,No,Yes,No,Yes,Yes,1750,2.1
Lava,A67,NA,2016,"2016, May",145.5,72,9.2,152,TFT capacitive touchscreen,5,480,854,16,9,"5 MP, LED flash",Yes,5,"2 MP, LED flash",2,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,2000,2.1
Lava,V2 s,NA,2016,"2016, April",141.6,70.8,8,129,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, f/2.0, autofocus, dual-LED flash",1080p@30fps,8,"8 MP, LED flash",8,2,Android 5.1.1 (Lollipop),Android,microSD,NA,NA,NA,2,Yes,Yes,Yes,No,Yes,Yes,2500,4
Lava,V2 3GB,NA,2016,"2016, March",141.6,70.8,7.6,NA,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"13 MP, f/2.0, autofocus, dual-LED flash",1080p@30fps,13,"8 MP, f/2.2, LED flash",8,2,Android 6.0 (Marshmallow),Android,microSD,NA,NA,NA,3,Yes,Yes,Yes,No,Yes,Yes,2500,4
Lava,A76,NA,2016,"2016, April",145.5,72,9.1,135,"TN capacitive touchscreen, 16M colors",4.5,480,854,16,9,"5 MP, LED flash",Yes,5,"VGA, LED flash",0.3,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.5 GHz,NA,1,Yes,Yes,Yes,No,Yes,Yes,1850,4
Lava,A72,NA,2016,"2016, April",145.5,72,8.5,142,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"5 MP, LED flash",1080p,5,"5 MP, LED flash",5,2,"Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow)",Android,microSD,NA,Quad-core 1.5 GHz,NA,1,Yes,Yes,Yes,No,Yes,Yes,2500,4
Lava,X11,NA,2016,"2016, February",145.5,72,8.5,141,IPS LCD capacitive touchscreen,5,720,1280,16,9,"8 MP, autofocus, LED flash",1080p,8,"5 MP, LED flash",5,2,"Android 5.1 (Lollipop), planned upgrade to 6.0 (Marshmallow)",Android,microSD,NA,Quad-core 1.5 GHz,NA,2,Yes,Yes,Yes,No,Yes,Yes,2500,4
Lava,A88,NA,2016,"2016, February",145.5,72,9.1,157,"Capacitive touchscreen, 16M colors",5,480,854,16,9,"5 MP, LED flash",Yes,5,"2 MP, LED flash",2,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.5 GHz,NA,0.5,Yes,Yes,Yes,No,Yes,Yes,2000,4
Lava,Iris Fuel F2,60,2016,"2016, March",142.5,72.5,10.5,NA,"LCD capacitive touchscreen, 16M colors",5,480,854,16,9,"5MP, LED flash",720p@30fps,5,0.3 MP,0.3,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3 GHz Cortex-A7,NA,0.5,No,Yes,No,No,Yes,Yes,3000,2.1
Lava,A71,NA,2016,"2016, February",145.5,72,8.5,NA,"Capacitive touchscreen, 16M colors",5,720,1280,16,9,"5 MP, LED flash",1080p,5,"2 MP, LED flash",2,2,"Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow)",Android,microSD,NA,Quad-core 1.5 GHz,NA,1,Yes,Yes,Yes,No,Yes,Yes,2500,4
Lava,P7,NA,2016,"2016, January",143,72.5,9.3,153.1,"Capacitive touchscreen, 16M colors",5,480,854,16,9,"5 MP, LED flash",720p,5,"2 MP, LED flash",2,2,"Android 5.1 (Lollipop), upgradable to 6.0 (Marshmallow)",Android,microSD,NA,Quad-core 1.2 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,2000,4
Lava,V5,150,2016,"2016, January",151.9,76.7,8.3,153.2,"IPS LCD capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"13 MP, f/2.0, phase detection autofocus, dual-LED dual-tone flash",1080p,13,"8 MP, LED flash",8,2,"Android 5.1 (Lollipop), planned upgrade to 6.0 (Marshmallow)",Android,microSD,Mediatek MT6735,Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,3,Yes,Yes,Yes,No,Yes,Yes,3000,4
Lava,X3,100,2016,"2016, January",144,72,8.5,142,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, autofocus, LED flash",720p,8,5 MP,5,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3 GHz,NA,2,No,Yes,Yes,No,Yes,Yes,2500,4
Lava,Iris Atom 3,NA,2015,"2015, December",144,72,9,150,Capacitive touchscreen,5,480,854,16,9,"5 MP, LED flash",Yes,5,VGA,0.3,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,2000,2.1
Lava,Iris Atom,NA,2015,"2015, December",125.5,63.2,9.7,110,Capacitive touchscreen,4,480,800,5,3,"5 MP, LED flash",Yes,5,VGA,0.3,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1550,2.1
Lava,X10,150,2015,"2015, November",142,70.8,7.9,133,IPS LCD capacitive touchscreen,5,720,1280,16,9,"13 MP, autofocus, dual-LED flash",1080p,13,5 MP,5,2,"Android 5.1 (Lollipop), planned upgrade to 6.0 (Marshmallow)",Android,microSD,Mediatek MT6735,Quad-core 1.3 GHz Cortex-A53,Mali-T720MP2,3,Yes,Yes,Yes,No,Yes,Yes,2900,4
Lava,Iris Atom 2X,NA,2015,"2015, November",134,66,9.2,130,TFT capacitive touchscreen,4.5,480,854,16,9,"5 MP, LED flash",Yes,5,VGA,0.3,2,Android 5.1 (Lollipop),Android,microSD,NA,Quad-core 1.3 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,2000,2.1
Lava,Iris Atom X,NA,2015,"2015, November",125.5,63.4,9.7,NA,TFT capacitive touchscreen,4,480,800,5,3,"2 MP, LED flash",Yes,2,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,1.0 GHz,NA,0.25,No,Yes,Yes,No,Yes,Yes,1400,2.1
Lava,Fuel F1,NA,2015,"2015, September",141,72,9.5,148,"IPS LCD capacitive touchscreen, 16M colors",5,480,854,16,9,"8 MP, autofocus, LED flash",1080p@30fps,8,"2 MP, HDR",2,2,Android 5.1 (Lollipop),Android,microSD,Mediatek MT6580,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,2,No,Yes,No,No,Yes,Yes,4000,4
Lava,Iris Fuel F1 Mini,NA,2015,"2015, September",NA,NA,NA,NA,TFT capacitive touchscreen,4,480,800,5,3,"5 MP, LED flash",Yes,5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,1.0 GHz,NA,0.5,No,No,Yes,No,Yes,Yes,2000,2.1
Lava,Flair E2,NA,2015,"2015, September",113,61,12,NA,TFT capacitive touchscreen,3.5,320,480,3,2,"2 MP, LED flash",Yes,2,VGA,0.3,2,Android 4.4 (KitKat),Android,microSD,NA,1.0 GHz,NA,0.25,No,No,Yes,No,Yes,Yes,1400,2.1
Lava,Pixel V2,120,2015,"2015, September",141.6,70.8,7.6,128,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"13 MP, autofocus, dual-LED flash",1080p@30fps,13,"8 MP, LED flash",8,2,Android 5.1 (Lollipop); Android One,Android,microSD,Mediatek MT6735,Quad-core 1.0 GHz Cortex-A53,Mali-T720MP2,2,Yes,Yes,Yes,No,Yes,Yes,2500,4
Lava,Iris Atom 2,NA,2015,"2015, August",NA,NA,NA,NA,TFT capacitive touchscreen,4.5,480,854,16,9,"5 MP, LED flash",Yes,5,VGA,0.3,2,"Android 4.4.2 (KitKat), upgradable to 5.1 (Lollipop)",Android,microSD,NA,Quad-core 1.3 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1750,2.1
Lava,Flair Z1,NA,2015,"2015, July",NA,NA,NA,NA,TFT capacitive touchscreen,5,480,854,16,9,"5 MP, LED flash",Yes,5,2 MP,2,2,Android 5.0 (Lollipop),Android,microSD,NA,Quad-core 1.3 GHz,NA,1,No,No,Yes,No,Yes,Yes,2000,2.1
Lava,Pixel V1,160,2015,"2015, July",152.1,76.3,8.5,135,"IPS LCD capacitive touchscreen, 16M colors",5.5,720,1280,16,9,"8 MP, autofocus, LED flash (13 MP via SW interpolation)",1080p@30fps,8,5 MP (8 MP via SW interpolation),5,2,"Android 5.1.1 (Lollipop), upgradable to 6.0 (Marshmallow); Android One",Android,microSD,NA,Quad-core 1.3 GHz,Mali-400MP2,2,No,Yes,Yes,No,Yes,Yes,2560,4
Lava,Flair P1i,NA,2015,"2015, June",NA,NA,NA,NA,TFT capacitive touchscreen,4,480,800,5,3,"2 MP, LED flash",Yes,2,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,1.0 GHz,NA,0.25,No,Yes,Yes,No,Yes,Yes,1400,2.1
Lava,Iris X1 Atom S,NA,2015,"2015, June",NA,NA,NA,NA,TFT capacitive touchscreen,4,480,800,5,3,"5 MP, LED flash",Yes,5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,1.0 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1400,2.1
Lava,Icon,NA,2015,"2015, April",143.4,70.6,7.7,143,IPS LCD capacitive touchscreen,5,720,1280,16,9,"13 MP, autofocus, dual-LED flash",1080p,13,5 MP,5,2,Android 4.4.2 (KitKat),Android,microSD,NA,Quad-core 1.3 GHz Cortex-A7,NA,2,No,Yes,Yes,No,Yes,Yes,2500,4
Lava,Iris X1 Grand,110,2015,"2015, January",144,72,9.2,152,IPS LCD capacitive touchscreen,5,480,854,16,9,"8 MP, autofocus, dual-LED flash",1080p,8,2 MP,2,2,"Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop)",Android,microSD,Mediatek MT6582M,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,1,No,Yes,Yes,No,Yes,Yes,2200,4
Lava,Iris X1 mini,NA,2015,"2015, January",123.5,63.4,9,116,IPS LCD capacitive touchscreen,4,480,800,5,3,"5 MP, LED flash",720p,5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,Spreadtrum 7731,Quad-core 1.2 GHz,Mali-400,0.5,No,Yes,Yes,No,Yes,Yes,1750,2.1
Lava,Iris Alfa,NA,2015,"2015, January",141,71.4,9.3,158,IPS LCD capacitive touchscreen,5,480,854,16,9,"5 MP, autofocus, LED flash",720p,5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,Spreadtrum 7731,Quad-core 1.2 GHz,Mali-400,1,No,Yes,Yes,No,Yes,Yes,2200,2.1
Lava,Iris X8,130,2015,"2015, February",143.4,71,8.6,160,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, dual-LED flash",Yes,8,3 MP,3,2,"Android 4.4.2 (KitKat), upgradable to 5.1 (Lollipop)",Android,microSD,NA,Octa-core 1.4 GHz Cortex-A7,NA,1,No,Yes,Yes,No,Yes,Yes,2500,4
Lava,Iris 470,NA,2015,"2015, January",134,66,10.5,NA,IPS LCD capacitive touchscreen,4.5,480,854,16,9,"5 MP, autofocus, LED flash",Yes,5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1650,3
Lava,Iris 465,NA,2015,"2015, February",134.4,68,10,146,TFT capacitive touchscreen,4.5,480,854,16,9,"3.15 MP, LED flash",Yes,3.15,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1750,3
Lava,Iris 401,NA,2015,"2015, January",126,65,10.4,NA,TFT capacitive touchscreen,4,480,800,5,3,"3.15 MP, LED flash",Yes,3.15,VGA,0.3,2,Android 4.2.2 (Jelly Bean),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.25,No,Yes,Yes,No,Yes,Yes,1450,3
Lava,Iris 350,NA,2015,"2015, January",113.5,60.5,12.4,NA,TFT capacitive touchscreen,3.5,320,480,3,2,"2 MP, LED flash",Yes,2,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,1.0 GHz,NA,0.25,No,Yes,Yes,No,Yes,Yes,1400,4
Lava,Iris 348,NA,2015,"2015, February",116,61.6,11.3,NA,TFT capacitive touchscreen,3.5,320,480,3,2,2 MP,Yes,2,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,1.0 GHz,NA,0.25,No,No,Yes,No,Yes,Yes,1100,2.1
Lava,Iris 325 Style,NA,2015,"2015, February",118,63,11.2,NA,TFT capacitive touchscreen,3.5,320,480,3,2,"2 MP, LED flash",Yes,2,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.25,No,No,Yes,No,Yes,Yes,1400,3
Lava,Iris Fuel 60,130,2014,"2014, December",144.8,72.8,10.2,174,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"10 MP, autofocus, LED flash",Yes,10,2 MP,2,2,Android 4.4.2 (KitKat),Android,microSD,NA,Quad-core 1.3 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,4000,3
Lava,Iris Win1,70,2014,"2014, December",125,64.3,11,NA,"Capacitive touchscreen, 16M colors",4,480,800,5,3,"5 MP, autofocus, LED flash",Yes,5,VGA,0.3,2,Microsoft Windows Phone 8.1,Microsoft,microSD,Qualcomm Snapdragon 200,Quad-core 1.2 GHz Cortex-A7,Adreno 302,1,No,Yes,Yes,No,Yes,Yes,1950,3
Lava,Iris 250,NA,2014,"2014, August",121.5,63.9,9.8,NA,TFT capacitive touchscreen,4,480,800,5,3,"3.15 MP, dual-LED flash",Yes,3.15,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.0 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1450,2.1
Lava,Iris 400s,NA,2014,"2014, August",125,64,10.2,NA,IPS LCD capacitive touchscreen,4,480,800,5,3,"5 MP, LED flash",Yes,5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.2 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1400,3
Lava,Iris 352 Flair,NA,2014,"2014, August",117,61,10.6,NA,TFT capacitive touchscreen,3.5,320,480,3,2,2 MP,Yes,2,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.25,No,No,Yes,No,Yes,Yes,1200,3
Lava,Iris 404 Flair,NA,2014,"2014, August",125,64,10.2,NA,TFT capacitive touchscreen,4,480,800,5,3,"5 MP, LED flash",Yes,5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1400,3
Lava,Iris 400Q,NA,2014,"2014, August",129,63,10,NA,TFT capacitive touchscreen,4,480,800,5,3,"5 MP, LED flash",Yes,5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Quad-core 1.2 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1700,4
Lava,Iris 410,NA,2014,"2014, September",124,64.5,9.9,NA,TFT capacitive touchscreen,4,480,800,5,3,3.15 MP,Yes,3.15,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1500,4
Lava,Iris Fuel 50,100,2014,"2014, October",144.8,72.9,9.5,160,"IPS LCD capacitive touchscreen, 16M colors",5,NA,NA,3,2,"8 MP, autofocus, dual-LED flash",Yes,8,2 MP,2,2,Android 4.4.2 (KitKat),Android,microSD,NA,Quad-core 1.3 GHz,NA,1,No,Yes,Yes,No,Yes,Yes,3000,4
Lava,Iris 310 Style,NA,2014,"2014, August",NA,NA,NA,NA,"Capacitive touchscreen, 16M colors",3.5,320,480,3,2,"2 MP, LED flash",Yes,2,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,NA,0.25,No,No,Yes,No,Yes,Yes,1400,3
Lava,Iris 360 Music,NA,2014,"2014, August",NA,NA,NA,NA,"Capacitive touchscreen, 16M colors",3.5,320,480,3,2,"3.15 MP, LED flash",Yes,3.15,VGA,0.3,2,Android 4.2 (Jelly Bean),Android,microSD,NA,Dual-core 1.0 GHz,NA,0.5,No,Yes,Yes,No,Yes,Yes,1400,4
Lava,Iris 460,NA,2014,"2014, August",NA,NA,NA,NA,"IPS LCD capacitive touchscreen, 16M colors",4.5,480,854,16,9,"5 MP, LED flash",720p,5,VGA,0.3,2,Android 4.4.2 (KitKat),Android,microSD,NA,Dual-core 1.3 GHz,Mali-400,1,No,Yes,Yes,No,Yes,Yes,1650,4
Lava,Iris X5,110,2014,"2014, September",143.5,71.5,7.7,134,"IPS LCD capacitive touchscreen, 16M colors",5,720,1280,16,9,"8 MP, autofocus, LED flash",1080p,8,"5 MP, LED flash",5,2,Android 4.4.2 (KitKat),Android,microSD,NA,Quad-core 1.2 GHz,Broadcom VideoCore IV,1,No,Yes,Yes,No,Yes,Yes,2100,4
Lava,Iris Pro 30+,150,2014,"2014, August",138,67.5,7.9,116,"IPS LCD capacitive touchscreen, 16M colors",4.7,720,1280,16,9,"13 MP, autofocus, dual-LED flash","1080p, HDR",13,3 MP,3,2,Android 4.2 (Jelly Bean),Android,microSD,NA,Quad-core 1.5 GHz,PowerVR SGX544,1,No,Yes,Yes,No,Yes,Yes,2000,4
Lava,Iris 402e,NA,2014,"2014, June",126,65,10.4,100,TFT capacitive touchscreen,4,480,800,5,3,"3.15 MP, LED flash",Yes,3.15,VGA,0.3,2,Android 4.2.2 (Jelly Bean),Android,microSD,NA,Dual-core 1.3 GHz,Mali-400,0.5,No,No,Yes,No,Yes,Yes,1450,NA
Lava,Iris 350m,NA,2014,"2014, June",118,62,10.2,NA,TFT capacitive touchscreen,3.5,320,480,3,2,2 MP,Yes,2,VGA,0.3,2,Android 4.2.2 (Jelly Bean),Android,microSD,NA,Dual-core 1.0 GHz,Mali-400,0.5,No,No,Yes,No,Yes,Yes,1200,NA
Lava,3G 412,NA,2014,"2014, June",123,64,11.7,120,TFT capacitive touchscreen,4,480,800,5,3,"2 MP, LED flash",Yes,2,VGA,0.3,2,Android 4.2.2 (Jelly Bean),Android,microSD,NA,Dual-core 1.0 GHz,Mali-400,0.5,No,Yes,Yes,No,Yes,Yes,1500,NA
